x,y
2.6475,0.6077
2.6473,0.6433
2.6470,0.7548
2.6467,0.8662
2.6464,1.0131
2.6462,1.1599
2.6459,1.4129
2.6456,1.6660
2.6453,1.8688
2.6451,2.0715
2.6448,2.2743
2.6445,2.4771
2.6442,2.6228
2.6440,2.7686
2.6437,2.8081
2.6434,2.8476
2.6431,2.8596
2.6429,2.8716
2.6426,2.6256
2.6423,2.3796
2.6420,2.0656
2.6418,1.7515
2.6415,1.4830
2.6412,1.2145
2.6409,0.9801
2.6407,0.7457
2.6404,0.5626
2.6401,0.3794
2.6398,0.2485
2.6396,0.2086
2.6393,0.1630
2.6390,0.1175
2.6387,0.1175
2.6385,0.1174
2.6382,0.2085
2.6379,0.2995
2.6376,0.3715
2.6374,0.4436
2.6371,0.5157
2.6368,0.5877
2.6365,0.7461
2.6363,0.9045
2.6360,1.0629
2.6357,1.2212
2.6354,1.3584
2.6352,1.4955
2.6349,1.5928
2.6346,1.6902
2.6343,1.7087
2.6341,1.8184
2.6338,2.0286
2.6335,2.2388
2.6332,2.4366
2.6330,2.6345
2.6327,2.7925
2.6324,2.8595
2.6321,2.9606
2.6319,3.0617
2.6316,3.1059
2.6313,3.2411
2.6310,3.3791
2.6308,3.5171
2.6305,3.6608
2.6302,3.8045
2.6299,3.8191
2.6297,3.8338
2.6294,3.8086
2.6291,3.6924
2.6288,3.5582
2.6286,3.4239
2.6283,3.2271
2.6280,3.1213
2.6277,3.0515
2.6275,2.8907
2.6272,2.6351
2.6269,2.3794
2.6266,2.1233
2.6264,1.8671
2.6261,1.7115
2.6258,1.6470
2.6255,1.5730
2.6253,1.4990
2.6250,1.4762
2.6247,1.4534
2.6244,1.5174
2.6242,1.5814
2.6239,1.6397
2.6236,1.7890
2.6233,1.9479
2.6231,2.1068
2.6228,2.4231
2.6225,2.7394
2.6222,2.8903
2.6220,3.0412
2.6217,3.1580
2.6214,3.1838
2.6211,3.2095
2.6209,3.3263
2.6206,3.4715
2.6203,3.6168
2.6200,3.7018
2.6198,3.6957
2.6195,3.5891
2.6192,3.4826
2.6189,3.3684
2.6187,3.2542
2.6184,3.1457
2.6181,3.0372
2.6178,3.1067
2.6176,3.2672
2.6173,3.3045
2.6170,3.1899
2.6167,2.9635
2.6165,2.6459
2.6162,2.4973
2.6159,2.5003
2.6156,2.5319
2.6154,2.5634
2.6151,2.6955
2.6148,2.8276
2.6145,2.8639
2.6143,2.9001
2.6140,2.9364
2.6137,3.0638
2.6134,3.2973
2.6132,3.6219
2.6129,3.9465
2.6126,4.1801
2.6123,4.3406
2.6121,4.4100
2.6118,4.2898
2.6115,3.8964
2.6112,3.2876
2.6110,2.7699
2.6107,2.3452
2.6104,2.0115
2.6101,1.7082
2.6099,1.4048
2.6096,1.1470
2.6093,0.9803
2.6090,0.8843
2.6088,0.7884
2.6085,0.6981
2.6082,0.6079
2.6079,0.5821
2.6077,0.5564
2.6074,0.5306
2.6071,0.5048
2.6068,0.3710
2.6066,0.2371
2.6063,0.1942
2.6060,0.1514
2.6057,0.1531
2.6055,0.1549
2.6052,0.1566
2.6049,0.1584
2.6046,0.2054
2.6044,0.2524
2.6041,0.2538
2.6038,0.2553
2.6035,0.2510
2.6033,0.2468
2.6030,0.3336
2.6027,0.4204
2.6024,0.4797
2.6022,0.5391
2.6019,0.5528
2.6016,0.5666
2.6013,0.5576
2.6011,0.5487
2.6008,0.5852
2.6005,0.6218
2.6002,0.8297
2.6000,1.0377
2.5997,1.3178
2.5994,1.7497
2.5991,2.1597
2.5989,2.6608
2.5986,3.3156
2.5983,3.9703
2.5980,4.6336
2.5978,5.0238
2.5975,5.0838
2.5972,4.8706
2.5969,4.4127
2.5967,3.9549
2.5964,3.5596
2.5961,3.3161
2.5958,3.1423
2.5956,3.1810
2.5953,3.2805
2.5950,3.4709
2.5947,3.7790
2.5945,4.2389
2.5942,4.7708
2.5939,5.2117
2.5936,5.8262
2.5934,6.5925
2.5931,7.3416
2.5928,8.0908
2.5925,8.5896
2.5923,8.8151
2.5920,8.8244
2.5917,8.6820
2.5914,8.4512
2.5912,8.2204
2.5909,7.9801
2.5906,7.7398
2.5903,7.4749
2.5901,7.2100
2.5898,6.8597
2.5895,6.5093
2.5892,6.1894
2.5890,5.9605
2.5887,5.9004
2.5884,6.0529
2.5881,6.4102
2.5879,6.8585
2.5876,7.1665
2.5873,7.2620
2.5870,7.2430
2.5868,7.0722
2.5865,6.8729
2.5862,6.6737
2.5859,6.5541
2.5857,6.2828
2.5854,5.8843
2.5851,5.4859
2.5848,5.1083
2.5846,4.7307
2.5843,4.4063
2.5840,4.1729
2.5837,4.0760
2.5835,4.1917
2.5832,4.5217
2.5829,4.8518
2.5826,5.1703
2.5824,5.3978
2.5821,5.4355
2.5818,5.2001
2.5815,4.8053
2.5813,4.4106
2.5810,4.0898
2.5807,3.7690
2.5804,3.6019
2.5802,3.4348
2.5799,3.4194
2.5796,3.4041
2.5793,3.3811
2.5791,3.3582
2.5788,3.4263
2.5785,3.4944
2.5782,3.4861
2.5780,3.4779
2.5777,3.6214
2.5774,3.7649
2.5771,4.0146
2.5769,4.2643
2.5766,4.6051
2.5763,4.9459
2.5760,5.2407
2.5758,5.5355
2.5755,5.7032
2.5752,5.7191
2.5749,5.5453
2.5747,5.3715
2.5744,5.2338
2.5741,5.0960
2.5738,4.9214
2.5736,4.7468
2.5733,4.5873
2.5730,4.3368
2.5727,4.0048
2.5725,3.8244
2.5722,3.7048
2.5719,3.5852
2.5716,3.4784
2.5714,3.3716
2.5711,3.3312
2.5708,3.4426
2.5705,3.5777
2.5703,3.7127
2.5700,3.9028
2.5697,4.0929
2.5694,4.2711
2.5692,4.4493
2.5689,4.5781
2.5686,4.5249
2.5683,4.5029
2.5681,4.4809
2.5678,4.4362
2.5675,4.3915
2.5672,4.3012
2.5670,4.0289
2.5667,3.8589
2.5664,3.6890
2.5661,3.6035
2.5659,3.5179
2.5656,3.4324
2.5653,3.3469
2.5650,3.2802
2.5647,3.2136
2.5645,3.1014
2.5642,2.9892
2.5639,2.8798
2.5636,2.7705
2.5634,2.5701
2.5631,2.3697
2.5628,2.1702
2.5625,1.9708
2.5623,1.9231
2.5620,1.8754
2.5617,1.8713
2.5614,1.8672
2.5612,2.0150
2.5609,2.1627
2.5606,2.3528
2.5603,2.5430
2.5601,2.7332
2.5598,2.9234
2.5595,3.1686
2.5592,3.4138
2.5590,3.9322
2.5587,4.4505
2.5584,5.0097
2.5581,5.5689
2.5579,6.1337
2.5576,6.5165
2.5573,6.6943
2.5570,6.7811
2.5568,6.7370
2.5565,6.5108
2.5562,6.3046
2.5559,6.0984
2.5557,5.8808
2.5554,5.6632
2.5551,5.4030
2.5548,5.1427
2.5546,4.8426
2.5543,4.5425
2.5540,4.3705
2.5537,4.2895
2.5535,4.3337
2.5532,4.5601
2.5529,4.7153
2.5526,4.9616
2.5524,5.3103
2.5521,5.5679
2.5518,5.6452
2.5515,5.7225
2.5513,5.8054
2.5510,5.7063
2.5507,5.5303
2.5504,5.3543
2.5502,5.2239
2.5499,5.0934
2.5496,5.0241
2.5493,5.1370
2.5491,5.2992
2.5488,5.4613
2.5485,5.7202
2.5482,5.9792
2.5480,6.1812
2.5477,6.3832
2.5474,6.4117
2.5471,6.2582
2.5469,5.9452
2.5466,5.6323
2.5463,5.2767
2.5460,5.1032
2.5458,4.9790
2.5455,4.8549
2.5452,4.7549
2.5449,4.6549
2.5447,4.6460
2.5444,4.6370
2.5441,4.8425
2.5438,5.0479
2.5436,5.4052
2.5433,5.7624
2.5430,6.3583
2.5427,6.9543
2.5425,7.5901
2.5422,8.1349
2.5419,8.4900
2.5416,8.6629
2.5414,8.6404
2.5411,8.4358
2.5408,8.2132
2.5405,7.9906
2.5403,7.8477
2.5400,7.7047
2.5397,7.5542
2.5394,7.4037
2.5392,7.1621
2.5389,6.9205
2.5386,6.7353
2.5383,6.5500
2.5381,6.2737
2.5378,5.9974
2.5375,5.6717
2.5372,5.3461
2.5370,5.1115
2.5367,4.8769
2.5364,4.8349
2.5361,4.7928
2.5359,4.6597
2.5356,4.5267
2.5353,4.3319
2.5350,4.1372
2.5348,3.8969
2.5345,3.6566
2.5342,3.5278
2.5339,3.3991
2.5337,3.2817
2.5334,3.1643
2.5331,3.1276
2.5328,3.2729
2.5326,3.2703
2.5323,3.3588
2.5320,3.5705
2.5317,3.8733
2.5315,4.2217
2.5312,4.5701
2.5309,5.2219
2.5306,5.8738
2.5304,6.6054
2.5301,7.3369
2.5298,7.9645
2.5295,8.4100
2.5293,8.6847
2.5290,8.9594
2.5287,9.1791
2.5284,9.3988
2.5282,9.7077
2.5279,10.1076
2.5276,10.4184
2.5273,10.5470
2.5271,10.4917
2.5268,10.2542
2.5265,9.8535
2.5262,9.4529
2.5260,9.1376
2.5257,8.8224
2.5254,8.6240
2.5251,8.5168
2.5249,8.4683
2.5246,8.6019
2.5243,8.8124
2.5240,9.0229
2.5238,9.2789
2.5235,9.5350
2.5232,9.5918
2.5229,9.4665
2.5227,9.2767
2.5224,8.9958
2.5221,8.6637
2.5218,8.2406
2.5216,7.8630
2.5213,7.5765
2.5210,7.3300
2.5207,7.1746
2.5205,7.0647
2.5202,6.9548
2.5199,6.8307
2.5196,6.7066
2.5194,6.7342
2.5191,6.7619
2.5188,6.7971
2.5185,6.8324
2.5183,6.8676
2.5180,6.9029
2.5177,6.8556
2.5174,6.8083
2.5172,6.8179
2.5169,6.8276
2.5166,6.9793
2.5163,7.3132
2.5161,7.7665
2.5158,8.3110
2.5155,8.9114
2.5152,9.5118
2.5150,10.2089
2.5147,10.9061
2.5144,11.4865
2.5141,12.0670
2.5139,12.4350
2.5136,12.8030
2.5133,13.1634
2.5130,13.5239
2.5128,13.7325
2.5125,13.9412
2.5122,14.1413
2.5119,14.3414
2.5117,14.7236
2.5114,15.2880
2.5111,16.0306
2.5108,16.9554
2.5106,18.0092
2.5103,19.2452
2.5100,20.3805
2.5097,21.3338
2.5095,22.2908
2.5092,23.0658
2.5089,23.9128
2.5086,24.7598
2.5084,25.7112
2.5081,26.8446
2.5078,28.0734
2.5075,29.3933
2.5073,30.8630
2.5070,32.5149
2.5067,34.4229
2.5064,36.6343
2.5062,39.2632
2.5059,42.4384
2.5056,46.4275
2.5053,51.4485
2.5051,57.8431
2.5048,66.1196
2.5045,77.0709
2.5042,91.4825
2.5040,110.3789
2.5037,134.4352
2.5034,164.5983
2.5031,200.8928
2.5029,242.0438
2.5026,285.3195
2.5023,326.1897
2.5020,359.9572
2.5018,383.4426
2.5015,396.1829
2.5012,400.8198
2.5009,402.1179
2.5007,404.5769
2.5004,410.3749
2.5001,417.7018
2.4998,421.8114
2.4996,416.7542
2.4993,398.2809
2.4990,365.7184
2.4987,322.4109
2.4985,274.0192
2.4982,226.6595
2.4979,184.7824
2.4976,150.2507
2.4974,123.0343
2.4971,102.0706
2.4968,86.0241
2.4965,73.8021
2.4963,64.4334
2.4960,57.1894
2.4957,51.4631
2.4954,46.8901
2.4952,43.3113
2.4949,40.4002
2.4946,38.1902
2.4943,36.5266
2.4941,35.2652
2.4938,34.3073
2.4935,33.6415
2.4932,33.2793
2.4930,33.1770
2.4927,33.3782
2.4924,33.8146
2.4921,34.3421
2.4919,34.9986
2.4916,35.7462
2.4913,36.5792
2.4910,37.4121
2.4908,38.3019
2.4905,39.2829
2.4902,40.4816
2.4899,41.8625
2.4897,43.2794
2.4894,44.6963
2.4891,45.9235
2.4888,46.8472
2.4886,47.7367
2.4883,48.9297
2.4880,50.7688
2.4877,53.5184
2.4875,57.4062
2.4872,62.8118
2.4869,69.9740
2.4866,79.5038
2.4864,92.1068
2.4861,108.7772
2.4858,130.8979
2.4855,159.9999
2.4853,197.5022
2.4850,243.5640
2.4847,296.0153
2.4844,350.1056
2.4842,398.9903
2.4839,436.0373
2.4836,457.5557
2.4833,463.9581
2.4831,460.2908
2.4828,453.2847
2.4825,448.4526
2.4822,447.3237
2.4820,446.6576
2.4817,440.3458
2.4814,422.6873
2.4811,391.0055
2.4809,347.2962
2.4806,296.9699
2.4803,246.3819
2.4800,200.5896
2.4798,162.3933
2.4795,132.3923
2.4792,109.6667
2.4789,92.5867
2.4787,79.7335
2.4784,70.0977
2.4781,62.8712
2.4778,57.4053
2.4776,53.2445
2.4773,50.2371
2.4770,47.9794
2.4767,46.3895
2.4765,45.2739
2.4762,44.3403
2.4759,43.5150
2.4756,42.6896
2.4754,41.9344
2.4751,41.2703
2.4748,40.8253
2.4745,40.6838
2.4743,40.7794
2.4740,41.0572
2.4737,41.2989
2.4734,41.3586
2.4732,41.4087
2.4729,41.5499
2.4726,41.8998
2.4723,42.5532
2.4721,43.4002
2.4718,44.4293
2.4715,45.5115
2.4712,46.6847
2.4710,47.8371
2.4707,48.9895
2.4704,50.3420
2.4701,51.9981
2.4699,54.0298
2.4696,56.4864
2.4693,59.4002
2.4690,62.7390
2.4688,66.5483
2.4685,70.7825
2.4682,75.4448
2.4679,80.7749
2.4677,87.0308
2.4674,94.6830
2.4671,104.1639
2.4668,116.0124
2.4666,130.9569
2.4663,149.8474
2.4660,174.0041
2.4657,205.5064
2.4655,246.6003
2.4652,299.7748
2.4649,367.0598
2.4646,448.3680
2.4644,539.7004
2.4641,632.1863
2.4638,712.7902
2.4635,768.9294
2.4633,793.0079
2.4630,786.4296
2.4627,758.3686
2.4624,721.9910
2.4622,689.8324
2.4619,670.2401
2.4616,665.0485
2.4613,669.5093
2.4611,674.6985
2.4608,670.7211
2.4605,650.4856
2.4602,611.8561
2.4600,557.3594
2.4597,492.9675
2.4594,425.6175
2.4591,361.6063
2.4589,305.1151
2.4586,258.2764
2.4583,221.1431
2.4580,192.6908
2.4578,171.3184
2.4575,155.7132
2.4572,144.7197
2.4569,137.6722
2.4567,134.2595
2.4564,134.4285
2.4561,138.3385
2.4558,146.3159
2.4556,159.0208
2.4553,177.4928
2.4550,203.2281
2.4547,237.5231
2.4545,280.3928
2.4542,328.7868
2.4539,375.9099
2.4536,411.6807
2.4534,426.6747
2.4531,417.0826
2.4528,386.5286
2.4525,343.8941
2.4523,298.5808
2.4520,257.5778
2.4517,224.8801
2.4514,201.5920
2.4512,187.2733
2.4509,181.0285
2.4506,181.9501
2.4503,189.4887
2.4501,202.4606
2.4498,218.6499
2.4495,234.2777
2.4492,244.8668
2.4490,247.4009
2.4487,241.8610
2.4484,231.5054
2.4481,221.1498
2.4479,215.4648
2.4476,217.4896
2.4473,229.1363
2.4470,251.6496
2.4468,285.7578
2.4465,331.3395
2.4462,386.2327
2.4459,445.5574
2.4457,502.0062
2.4454,547.7099
2.4451,577.5692
2.4448,590.7342
2.4446,591.2343
2.4443,585.8458
2.4440,580.7599
2.4437,578.2844
2.4435,575.8240
2.4432,567.3538
2.4429,546.7649
2.4426,510.9387
2.4424,461.5218
2.4421,404.1523
2.4418,345.5800
2.4415,291.8035
2.4413,246.1768
2.4410,209.7169
2.4407,181.5965
2.4404,160.5788
2.4402,145.2979
2.4399,134.4485
2.4396,127.2700
2.4393,123.4304
2.4391,122.5198
2.4388,124.5839
2.4385,129.8124
2.4382,138.6225
2.4380,151.3481
2.4377,168.7482
2.4374,191.8145
2.4371,221.1335
2.4369,256.9709
2.4366,298.8183
2.4363,345.1504
2.4360,394.0928
2.4358,443.9686
2.4355,492.8124
2.4352,536.6764
2.4349,569.1882
2.4347,583.5336
2.4344,576.5709
2.4341,551.4343
2.4338,516.2810
2.4336,480.9304
2.4333,453.6538
2.4330,438.9109
2.4327,436.9771
2.4325,445.1433
2.4322,460.0479
2.4319,480.5224
2.4316,508.4638
2.4314,547.3096
2.4311,598.9645
2.4308,660.4814
2.4305,723.0304
2.4303,772.9675
2.4300,795.5259
2.4297,780.6701
2.4294,728.3583
2.4292,649.7682
2.4289,561.7685
2.4286,479.2970
2.4283,410.9701
2.4281,359.5652
2.4278,324.2476
2.4275,303.0670
2.4272,294.5741
2.4270,297.8127
2.4267,312.5249
2.4264,338.6765
2.4261,375.5732
2.4259,420.9460
2.4256,470.3862
2.4253,517.6941
2.4250,555.8352
2.4248,579.4902
2.4245,587.1794
2.4242,581.5281
2.4239,566.9529
2.4237,546.4133
2.4234,521.5635
2.4231,495.0102
2.4228,471.4314
2.4226,456.1847
2.4223,453.2614
2.4220,463.4232
2.4217,485.1799
2.4215,517.0671
2.4212,559.8208
2.4209,615.1104
2.4206,682.8448
2.4204,756.7106
2.4201,822.0168
2.4198,858.6844
2.4195,850.0041
2.4193,792.5536
2.4190,698.6186
2.4187,589.6169
2.4184,485.1682
2.4182,396.3666
2.4179,325.7163
2.4176,271.2462
2.4173,229.5852
2.4171,197.4551
2.4168,172.5491
2.4165,153.0802
2.4162,137.9214
2.4160,126.1926
2.4157,117.3169
2.4154,110.6002
2.4151,105.7653
2.4149,102.3532
2.4146,99.9732
2.4143,98.1130
2.4140,96.2527
2.4138,94.2331
2.4135,91.9100
2.4132,89.5053
2.4129,87.1006
2.4127,84.8667
2.4124,82.9362
2.4121,81.2714
2.4118,80.0315
2.4116,79.2166
2.4113,78.7051
2.4110,78.8480
2.4107,79.9015
2.4105,82.0022
2.4102,85.3777
2.4099,90.1608
2.4096,96.5830
2.4094,104.7885
2.4091,114.9973
2.4088,127.7908
2.4085,143.8018
2.4083,164.0471
2.4080,189.5739
2.4077,220.7160
2.4074,255.6827
2.4072,289.8981
2.4069,316.5252
2.4066,329.0824
2.4063,324.9454
2.4061,306.7168
2.4058,281.3855
2.4055,256.8321
2.4052,238.7743
2.4050,230.2777
2.4047,232.2834
2.4044,245.0123
2.4041,268.2435
2.4039,301.3774
2.4036,342.3426
2.4033,387.4319
2.4030,432.2177
2.4028,473.4295
2.4025,511.9094
2.4022,552.4460
2.4019,600.2067
2.4017,655.3053
2.4014,708.1577
2.4011,740.2561
2.4008,733.8058
2.4006,683.9655
2.4003,602.7397
2.4000,511.2234
2.3997,427.5381
2.3995,360.5472
2.3992,311.4647
2.3989,277.5437
2.3986,255.5819
2.3984,243.1511
2.3981,239.0370
2.3978,242.7396
2.3975,254.1520
2.3973,272.8340
2.3970,297.0403
2.3967,323.4471
2.3964,347.2437
2.3962,363.1407
2.3959,367.4428
2.3956,359.7658
2.3953,343.4078
2.3951,324.2117
2.3948,307.8688
2.3945,298.6552
2.3942,298.8510
2.3940,309.4505
2.3937,331.0378
2.3934,363.9139
2.3931,407.4136
2.3929,459.8599
2.3926,518.3162
2.3923,579.1363
2.3920,638.6815
2.3918,692.5050
2.3915,734.8551
2.3912,757.3181
2.3909,750.5812
2.3907,709.7422
2.3904,639.0965
2.3901,551.5705
2.3898,461.9197
2.3896,380.9500
2.3893,313.5178
2.3890,259.7227
2.3887,217.5226
2.3885,184.5271
2.3882,158.6343
2.3879,138.3265
2.3876,122.3288
2.3874,109.7383
2.3871,100.0011
2.3868,92.4331
2.3865,86.5042
2.3863,81.9185
2.3860,78.4862
2.3857,75.9379
2.3854,73.9359
2.3852,72.3609
2.3849,70.9679
2.3846,69.5205
2.3843,68.1643
2.3841,66.9502
2.3838,65.9183
2.3835,65.1501
2.3832,64.5641
2.3830,64.3802
2.3827,64.4998
2.3824,64.9258
2.3821,65.7768
2.3819,67.3183
2.3816,69.6490
2.3813,72.6854
2.3810,76.5109
2.3808,81.0878
2.3805,86.0895
2.3802,91.2983
2.3799,96.8107
2.3797,103.2032
2.3794,111.3563
2.3791,122.1197
2.3788,136.4649
2.3786,155.4844
2.3783,180.0283
2.3780,210.7737
2.3777,247.4076
2.3775,287.1755
2.3772,324.9402
2.3769,354.6213
2.3766,372.1004
2.3764,378.2881
2.3761,378.5872
2.3758,379.1952
2.3755,382.6564
2.3753,386.5426
2.3750,384.9044
2.3747,372.5497
2.3744,348.8427
2.3742,317.8738
2.3739,286.1157
2.3736,258.6469
2.3733,238.0379
2.3731,224.9414
2.3728,219.5546
2.3725,222.1886
2.3722,233.6252
2.3720,255.0328
2.3717,286.9426
2.3714,328.3141
2.3711,375.2099
2.3709,419.9279
2.3706,453.0509
2.3703,468.7549
2.3700,470.4357
2.3698,468.6638
2.3695,473.6303
2.3692,488.8553
2.3689,509.9689
2.3687,528.0243
2.3684,536.7916
2.3681,538.2704
2.3678,540.4169
2.3676,548.6340
2.3673,560.0687
2.3670,564.8143
2.3667,555.0508
2.3665,533.4421
2.3662,511.6512
2.3659,499.7480
2.3656,498.4684
2.3654,498.8810
2.3651,487.6986
2.3648,456.5352
2.3645,408.4347
2.3643,355.0071
2.3640,307.3467
2.3637,270.8753
2.3634,246.2417
2.3632,232.0344
2.3629,226.8724
2.3626,230.0327
2.3623,241.7526
2.3621,263.0565
2.3618,294.7413
2.3615,336.3934
2.3612,384.4196
2.3610,431.6795
2.3607,467.8300
2.3604,485.0998
2.3601,484.2184
2.3599,474.9518
2.3596,468.4170
2.3593,468.3399
2.3590,469.1734
2.3588,459.7399
2.3585,431.1838
2.3582,384.0117
2.3579,327.9157
2.3577,273.8534
2.3574,228.3507
2.3571,193.0847
2.3568,166.8640
2.3566,147.7762
2.3563,133.9700
2.3560,123.9873
2.3557,116.8578
2.3555,111.7317
2.3552,108.3660
2.3549,106.6319
2.3546,106.6582
2.3544,108.3236
2.3541,111.5066
2.3538,115.8559
2.3535,121.2372
2.3533,128.2045
2.3530,137.4179
2.3527,150.0271
2.3524,166.9465
2.3522,188.7527
2.3519,215.9619
2.3516,248.6450
2.3513,285.8811
2.3511,325.5683
2.3508,364.4663
2.3505,398.4698
2.3502,423.9138
2.3500,438.3622
2.3497,440.9728
2.3494,432.1883
2.3491,413.8729
2.3489,388.8722
2.3486,360.8969
2.3483,333.8625
2.3480,311.3811
2.3478,296.4500
2.3475,290.8072
2.3472,295.5337
2.3469,311.1267
2.3467,337.1234
2.3464,371.8010
2.3461,412.1510
2.3458,453.8972
2.3456,492.5473
2.3453,523.9734
2.3450,545.6669
2.3447,557.2223
2.3445,560.0587
2.3442,556.8853
2.3439,551.2039
2.3436,547.1615
2.3434,548.0060
2.3431,554.8605
2.3428,567.2184
2.3425,584.4936
2.3423,606.8605
2.3420,633.5376
2.3417,660.8939
2.3414,682.1187
2.3412,689.6011
2.3409,677.4753
2.3406,644.3102
2.3403,594.8152
2.3401,537.2519
2.3398,479.7796
2.3395,428.9642
2.3392,389.1366
2.3390,362.9093
2.3387,351.7979
2.3384,356.4123
2.3381,376.8712
2.3379,412.5257
2.3376,461.2321
2.3373,518.1301
2.3370,575.0281
2.3368,621.9437
2.3365,650.5865
2.3362,658.8666
2.3359,650.9380
2.3357,632.8942
2.3354,608.4762
2.3351,578.1469
2.3348,540.4720
2.3346,495.0875
2.3343,445.7570
2.3340,399.7350
2.3337,362.8797
2.3335,335.9044
2.3332,314.5749
2.3329,294.1635
2.3326,273.3271
2.3324,254.8432
2.3321,242.1264
2.3318,235.6555
2.3315,232.0378
2.3313,226.1360
2.3310,213.8600
2.3307,195.0732
2.3304,173.6761
2.3302,154.2443
2.3299,139.1227
2.3296,128.5816
2.3293,122.1078
2.3291,119.0792
2.3288,118.9037
2.3285,121.6194
2.3282,127.1883
2.3280,135.7622
2.3277,147.0679
2.3274,160.1200
2.3271,172.9899
2.3269,183.2419
2.3266,188.8195
2.3263,189.6316
2.3260,188.0761
2.3258,187.1201
2.3255,188.1675
2.3252,190.0116
2.3249,189.7310
2.3247,184.6545
2.3244,174.4180
2.3241,161.5749
2.3238,149.6424
2.3236,141.1095
2.3233,137.3724
2.3230,138.9522
2.3227,146.0562
2.3225,158.6467
2.3222,176.3971
2.3219,198.0063
2.3216,221.4974
2.3214,244.4952
2.3211,264.5183
2.3208,279.2933
2.3205,287.2083
2.3203,287.4592
2.3200,280.0003
2.3197,265.7119
2.3194,246.8706
2.3192,226.2915
2.3189,207.1086
2.3186,191.6148
2.3183,181.5238
2.3181,177.8602
2.3178,180.8136
2.3175,190.4295
2.3172,206.1768
2.3170,226.6136
2.3167,249.6609
2.3164,272.6702
2.3161,292.7049
2.3159,307.4353
2.3156,315.4274
2.3153,315.8994
2.3150,309.0258
2.3148,295.8616
2.3145,278.8729
2.3142,261.4837
2.3139,247.3121
2.3137,239.4539
2.3134,239.4268
2.3131,246.5101
2.3128,258.2677
2.3126,271.6341
2.3123,283.2399
2.3120,290.6163
2.3117,292.1040
2.3115,286.9672
2.3112,275.4562
2.3109,258.6485
2.3106,238.5020
2.3104,217.5132
2.3101,198.1634
2.3098,182.7358
2.3095,172.5896
2.3093,168.2485
2.3090,169.5531
2.3087,176.2606
2.3084,187.5210
2.3082,202.0141
2.3079,217.7821
2.3076,232.6205
2.3073,244.4842
2.3071,251.4459
2.3068,252.3977
2.3065,246.7438
2.3062,234.4729
2.3060,216.4196
2.3057,194.0562
2.3054,169.7064
2.3051,145.5386
2.3049,123.4804
2.3046,104.6397
2.3043,89.3085
2.3040,77.0734
2.3038,67.4335
2.3035,59.9184
2.3032,54.0385
2.3029,49.4334
2.3027,45.6859
2.3024,42.6061
2.3021,39.9930
2.3018,37.8048
2.3016,35.8367
2.3013,34.1721
2.3010,32.7257
2.3007,31.4614
2.3005,30.3508
2.3002,29.4223
2.2999,28.6475
2.2996,27.9637
2.2994,27.2799
2.2991,26.6872
2.2988,26.1732
2.2985,25.6592
2.2983,25.1509
2.2980,24.6426
2.2977,23.9351
2.2974,23.2276
2.2972,22.5751
2.2969,22.1048
2.2966,21.7561
2.2963,21.4984
2.2961,21.3223
2.2958,21.3284
2.2955,21.4957
2.2952,21.8451
2.2950,22.4260
2.2947,23.0068
2.2944,23.6930
2.2941,24.1970
2.2939,24.4468
2.2936,24.3931
2.2933,23.9410
2.2930,23.3068
2.2928,22.6157
2.2925,21.9246
2.2922,21.3322
2.2919,20.9219
2.2916,20.6331
2.2914,20.3443
2.2911,20.1256
2.2908,20.0891
2.2905,20.1835
2.2903,20.3689
2.2900,20.6265
2.2897,21.0661
2.2894,21.5399
2.2892,21.9227
2.2889,22.1992
2.2886,22.2935
2.2883,22.2627
2.2881,22.1408
2.2878,21.8003
2.2875,21.4598
2.2872,20.9011
2.2870,20.3424
2.2867,19.5921
2.2864,18.8418
2.2861,18.3248
2.2859,17.8989
2.2856,17.5243
2.2853,17.3317
2.2850,17.2549
2.2848,17.1781
2.2845,17.1155
2.2842,17.0528
2.2839,16.9219
2.2837,16.9732
2.2834,17.0857
2.2831,17.0161
2.2828,16.9275
2.2826,16.8390
2.2823,16.8007
2.2820,17.0659
2.2817,17.5057
2.2815,18.2490
2.2812,19.1782
2.2809,20.1074
2.2806,20.8848
2.2804,21.4802
2.2801,21.9892
2.2798,22.4982
2.2795,22.9503
2.2793,23.4024
2.2790,23.6981
2.2787,23.9939
2.2784,24.2366
2.2782,24.1757
2.2779,23.8274
2.2776,23.2970
2.2773,22.5977
2.2771,21.9895
2.2768,21.4696
2.2765,21.1317
2.2762,20.8887
2.2760,20.5546
2.2757,20.1485
2.2754,19.5602
2.2751,18.7367
2.2749,17.8221
2.2746,16.8950
2.2743,16.1500
2.2740,15.4732
2.2738,14.9786
2.2735,14.6794
2.2732,14.4713
2.2729,14.3902
2.2727,14.4003
2.2724,14.5032
2.2721,14.6973
2.2718,14.8458
2.2716,14.9943
2.2713,15.2395
2.2710,15.4848
2.2707,15.7300
2.2705,15.9753
2.2702,16.2059
2.2699,16.4366
2.2696,16.5762
2.2694,16.7158
2.2691,16.7055
2.2688,16.6952
2.2685,16.5331
2.2683,16.3711
2.2680,16.1597
2.2677,15.9483
2.2674,15.7920
2.2672,15.8177
2.2669,15.8169
2.2666,15.9072
2.2663,16.1606
2.2661,16.3229
2.2658,16.4572
2.2655,16.5914
2.2652,16.5018
2.2650,16.4122
2.2647,16.1576
2.2644,15.8119
2.2641,15.3466
2.2639,14.6993
2.2636,14.0349
2.2633,13.3704
2.2630,12.7857
